epoch,qwk,accuracy,macro_f1,sdr,retention,ur_acc,ece,val_loss,train_loss
0,0.056074766355140304,0.2894736842105263,0.19985569985569984,0.0,1.0,0.2894736842105263,0.18200045824050903,0.0,1.3882378538449605
1,0.0940170940170939,0.2894736842105263,0.17717717717717718,0.0,1.0,0.2894736842105263,0.17209744453430176,0.0,1.3540378014246623
2,0.11111111111111116,0.2894736842105263,0.1923076923076923,0.0,1.0,0.2894736842105263,0.1497536450624466,0.0,1.3211805522441864
